state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
ND,Xcl Resources Llc (Private),Xcl Resources Llc,Private,produced gas,Mcf,2800.0,1849.0,1356.0,1271.0,940.0,1152.0,4110.0,4731.0,3941.0,4507.0,4432.0,4745.0,3968.0,3766.0,3987.0,3111.0,1990.0,3094.0,3562.0,3615.0,4118.0,4249.0,3691.0,3059.0,3449.0,
ND,Zargon Oil (Nd) Inc (Private),Zargon Oil (Nd) Inc,Private,produced gas,Mcf,426.0,386.0,423.0,405.0,412.0,400.0,401.0,417.0,394.0,396.0,385.0,389.0,378.0,357.0,361.0,303.0,249.0,316.0,334.0,302.0,307.0,295.0,287.0,310.0,347.0,
ND,Zavanna Llc (Private),Zavanna Llc,Private,produced gas,Mcf,1319023.0,1163590.0,1285909.0,1245663.0,1139831.0,1088550.0,1459179.0,1561436.0,1522843.0,1470514.0,1473475.0,1743476.0,1692176.0,1749538.0,1687991.0,762278.0,364154.0,955242.0,962225.0,987371.0,1219973.0,1483568.0,1436422.0,1531398.0,1600959.0,
ND,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,produced gas,Mcf,952137.0,963414.0,1040105.0,991282.0,782649.0,735895.0,909041.0,918438.0,916801.0,1069565.0,1009797.0,1000801.0,733289.0,505327.0,568920.0,238904.0,1303.0,284044.0,442493.0,402782.0,405660.0,465041.0,650961.0,764562.0,622670.0,
ND,Bruin EP Partners LLC (Private),Bruin EP Partners LLC,Private,produced gas,Mcf,2417128.0,2197584.0,2887592.0,2573524.0,2953213.0,3120105.0,3427893.0,3368559.0,2941091.0,2765143.0,3221101.0,3044373.0,3113976.0,2714382.0,2725813.0,1986003.0,1156731.0,1462496.0,1708173.0,1603161.0,1559768.0,1745354.0,1684891.0,1722420.0,1632772.0,
ND,Citation Oil and Gas Corp (Private),Citation Oil and Gas Corp,Private,produced gas,Mcf,9471.0,7861.0,11572.0,9599.0,8490.0,6170.0,8382.0,6955.0,5849.0,5506.0,6566.0,5581.0,7092.0,6442.0,6475.0,5561.0,5695.0,4323.0,4745.0,4508.0,6464.0,6479.0,5805.0,7815.0,7185.0,
ND,Continental Resources Inc (CLR),Continental Resources Inc,CLR,produced gas,Mcf,10374825.0,8662343.0,10798300.0,10246742.0,10784221.0,11360108.0,11575661.0,11084148.0,10870250.0,11871341.0,11342505.0,11013556.0,11708062.0,10988787.0,12177514.0,8957025.0,3629768.0,1348199.0,5009102.0,8969048.0,10164057.0,10770549.0,11088567.0,8809366.0,8710121.0,
ND,ConocoPhillips Co (COP),ConocoPhillips Co,COP,produced gas,Mcf,1566461.0,1281354.0,4742122.0,5453748.0,5678283.0,4361619.0,5053403.0,5188068.0,4987385.0,4605612.0,4581231.0,3078179.0,4376203.0,3117888.0,3590711.0,2579685.0,674178.0,493930.0,1310799.0,2885768.0,2880759.0,3500655.0,2788976.0,2199156.0,2673836.0,
ND,Crescent Point Energy Corp (CPG),Crescent Point Energy Corp,CPG,produced gas,Mcf,679599.0,605259.0,233362.0,233676.0,449480.0,644176.0,542511.0,412655.0,275905.0,222661.0,555933.0,231632.0,690619.0,609072.0,611607.0,606760.0,359759.0,387108.0,465905.0,413824.0,248845.0,320115.0,305123.0,561214.0,565890.0,
ND,Denbury Resources Inc (DNR),Denbury Resources Inc,DNR,produced gas,Mcf,15499.0,7847.0,6431.0,33928.0,34356.0,41811.0,33407.0,27665.0,26126.0,29176.0,34102.0,32425.0,33345.0,32278.0,32156.0,29639.0,30075.0,30900.0,38635.0,41690.0,41884.0,40461.0,37295.0,40523.0,40209.0,
ND,Devon Energy Corp (DVN),Devon Energy Corp,DVN,produced gas,Mcf,1541792.0,1438103.0,1589134.0,1284568.0,1331431.0,1751123.0,1639826.0,2186435.0,2143506.0,2850532.0,2479274.0,2228458.0,2130354.0,1944622.0,1981638.0,1619401.0,689085.0,1501360.0,1546832.0,1535574.0,1627652.0,2364058.0,2573818.0,2596666.0,2015691.0,
ND,EOG Resources Inc (EOG),EOG Resources Inc,EOG,produced gas,Mcf,2485407.0,1953823.0,2225532.0,2129656.0,2075070.0,1739541.0,1611897.0,2073453.0,2229351.0,2791136.0,2530330.0,2602739.0,2263646.0,2074995.0,2029121.0,706486.0,243250.0,981326.0,988396.0,1226629.0,1106875.0,1228789.0,881872.0,959390.0,1280012.0,
ND,Equinor Energy Lp (EQNR),Equinor Energy Lp,EQNR,produced gas,Mcf,2356581.0,1817425.0,2764366.0,2971400.0,3056960.0,2840721.0,2673569.0,2264558.0,2548257.0,3209451.0,3150063.0,3125617.0,3187133.0,3372862.0,3901415.0,3499394.0,3442527.0,3372985.0,3447871.0,3267090.0,3140667.0,3273508.0,3034399.0,3083775.0,2625780.0,
ND,Equinor ASA (EQNR),Equinor ASA,EQNR,produced gas,Mcf,2356581.0,1817425.0,2764366.0,2971400.0,3056960.0,2840721.0,2673569.0,2264558.0,2548257.0,3209451.0,3150063.0,3125617.0,3187133.0,3372862.0,3901415.0,3499394.0,3442527.0,3372985.0,3447871.0,3267090.0,3140667.0,3273508.0,3034399.0,3083775.0,2625780.0,
ND,Enerplus Corp (ERF),Enerplus Corp,ERF,produced gas,Mcf,512944.0,493049.0,484275.0,771764.0,807492.0,761849.0,1234652.0,958044.0,1134620.0,1153376.0,837157.0,911490.0,1554472.0,1696303.0,1909731.0,1492086.0,1452422.0,1687376.0,1733411.0,1885979.0,1810079.0,1789191.0,1508113.0,1557392.0,1628077.0,
ND,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,produced gas,Mcf,2288385.0,1820816.0,2172518.0,2010740.0,2353558.0,2154327.0,1773566.0,1730007.0,1829994.0,2136511.0,2269324.0,1897809.0,1787195.0,1497182.0,1735519.0,1823422.0,1574399.0,1564533.0,1756662.0,1704844.0,1624704.0,1636367.0,1657709.0,1629793.0,1120201.0,
ND,Hess Corp (HES),Hess Corp,HES,produced gas,Mcf,6075521.0,5233319.0,6808249.0,5938493.0,5644688.0,6760636.0,7123253.0,7281910.0,5924978.0,7550550.0,8136751.0,8299403.0,7880131.0,8258787.0,9405502.0,8799204.0,8953493.0,8680489.0,8807868.0,8465880.0,8439477.0,8182827.0,7930315.0,7948925.0,7696194.0,
ND,Hunt Oil Co (Private),Hunt Oil Co,Private,produced gas,Mcf,182066.0,154218.0,204461.0,155582.0,149794.0,171579.0,215966.0,215862.0,204246.0,178213.0,204567.0,224301.0,223851.0,147481.0,173066.0,121299.0,182890.0,217036.0,195417.0,173320.0,98115.0,128431.0,164905.0,130180.0,111359.0,
ND,Kaiser Francis Oil Co (Private),Kaiser Francis Oil Co,Private,produced gas,Mcf,33123.0,25569.0,26125.0,27754.0,11853.0,19607.0,24577.0,32066.0,24559.0,26824.0,26187.0,27330.0,25145.0,20823.0,21273.0,10315.0,8073.0,27658.0,29339.0,26362.0,22234.0,25179.0,19001.0,26486.0,23062.0,
ND,Kraken Oil and Gas LLC (Private),Kraken Oil and Gas LLC,Private,produced gas,Mcf,423613.0,477787.0,764427.0,1533079.0,1672848.0,1702552.0,2090785.0,2136867.0,1962337.0,2302990.0,2220869.0,2138649.0,2064618.0,1958002.0,2077336.0,2087314.0,2012713.0,1821251.0,1671952.0,1656369.0,1568956.0,1538994.0,1639784.0,1682092.0,1639720.0,
ND,Legacy Reserves Operating Lp (LGCY),Legacy Reserves Operating Lp,LGCY,produced gas,Mcf,6368.0,5727.0,6496.0,4857.0,6386.0,5803.0,6499.0,6210.0,4481.0,7605.0,6493.0,6242.0,5961.0,6353.0,5137.0,2422.0,948.0,4700.0,3754.0,4394.0,5329.0,4832.0,3605.0,2488.0,2270.0,
ND,Lime Rock Resources (Private),Lime Rock Resources,Private,produced gas,Mcf,286408.0,242585.0,328137.0,281198.0,258551.0,285270.0,303284.0,298249.0,197657.0,238313.0,279545.0,317588.0,292202.0,210159.0,245315.0,114203.0,36000.0,191539.0,294795.0,192151.0,192717.0,208578.0,206934.0,194939.0,138780.0,
ND,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,produced gas,Mcf,4524096.0,4269420.0,4887990.0,4902241.0,5164033.0,5032067.0,5066106.0,5385106.0,5213059.0,4941095.0,4589058.0,4557375.0,4716117.0,4160350.0,4740928.0,4438403.0,4480179.0,3837273.0,4309889.0,3103483.0,4054706.0,4487972.0,3331609.0,2904491.0,4932918.0,
ND,Murex Petroleum Corp (Private),Murex Petroleum Corp,Private,produced gas,Mcf,142277.0,129241.0,170770.0,119118.0,168313.0,149104.0,140670.0,131288.0,132038.0,125966.0,119816.0,109146.0,120586.0,116564.0,133543.0,79029.0,59891.0,110847.0,105710.0,110426.0,102989.0,97195.0,96347.0,99878.0,94868.0,
ND,Oasis Petroleum Inc (OAS),Oasis Petroleum Inc,OAS,produced gas,Mcf,8171566.0,7532095.0,9737868.0,7668305.0,7575735.0,7951644.0,8500504.0,8179655.0,7316391.0,8451483.0,8027676.0,8119136.0,7858933.0,7154315.0,7693066.0,6122408.0,3740076.0,5150021.0,6194779.0,5658198.0,5944570.0,6623540.0,5831029.0,6054808.0,6020994.0,
ND,Ovintiv Inc (OVV),Ovintiv Inc,OVV,produced gas,Mcf,1512633.0,1436948.0,1467843.0,1596069.0,1976795.0,2108079.0,2354037.0,2413837.0,1748167.0,2129259.0,2576716.0,2330511.0,2521027.0,1821044.0,2317988.0,2021897.0,1104271.0,1576963.0,1369150.0,1273487.0,1261417.0,1513030.0,1808210.0,1459476.0,1435837.0,
ND,Petro Harvester Oil and Gas LLC (Private),Petro Harvester Oil and Gas LLC,Private,produced gas,Mcf,31370.0,24722.0,73163.0,68455.0,151460.0,146642.0,184029.0,232711.0,198273.0,187075.0,270239.0,316648.0,343188.0,305473.0,334890.0,349151.0,283497.0,353307.0,325070.0,422239.0,352109.0,348996.0,324353.0,329753.0,261029.0,
ND,PetroHunt LLC (Private),PetroHunt LLC,Private,produced gas,Mcf,1531540.0,1217788.0,1690995.0,1508686.0,1717451.0,1266383.0,1672247.0,1933971.0,2385072.0,2074007.0,1840700.0,1934495.0,2343417.0,1621854.0,1496905.0,853977.0,127615.0,270830.0,328565.0,805661.0,1525852.0,1950459.0,1912463.0,1868030.0,1590799.0,
ND,Rimrock Oil And Gas (Private),Rimrock Oil And Gas,Private,produced gas,Mcf,514398.0,426636.0,576116.0,578518.0,558975.0,590794.0,698602.0,660767.0,693601.0,743160.0,756073.0,744015.0,840992.0,815078.0,901909.0,596868.0,16017.0,554417.0,722687.0,794622.0,799882.0,810329.0,759215.0,855064.0,834319.0,
ND,Scout Energy Partners (Private),Scout Energy Partners,Private,produced gas,Mcf,13830.0,13136.0,12662.0,17697.0,25534.0,22794.0,23810.0,25060.0,33549.0,36696.0,36627.0,30369.0,26307.0,31314.0,32849.0,19977.0,13207.0,25532.0,20388.0,23486.0,34071.0,33017.0,30939.0,28034.0,23889.0,
ND,Slawson Exploration Co Inc (Private),Slawson Exploration Co Inc,Private,produced gas,Mcf,702183.0,812716.0,821037.0,884608.0,1289446.0,1514043.0,1025600.0,1153476.0,1152402.0,1184190.0,1053665.0,1328893.0,1854385.0,1506336.0,1177765.0,334059.0,30202.0,35610.0,196042.0,398998.0,400960.0,513593.0,529716.0,869674.0,944752.0,
ND,True Oil LLC (Private),True Oil LLC,Private,produced gas,Mcf,7138.0,10021.0,15171.0,,14097.0,16787.0,13224.0,14267.0,30464.0,12642.0,9003.0,12373.0,33507.0,16164.0,13728.0,20327.0,630.0,13890.0,7911.0,16067.0,13241.0,11656.0,15835.0,15909.0,14003.0,
TX,"Bam Permian Operating, Llc (Private)","Bam Permian Operating, Llc",Private,produced gas,Mcf,,,,,,,,,,,,,,,,17390.0,,,,,,,,,,
ND,Whiting Petroleum Corp (WLL),Whiting Petroleum Corp,WLL,produced gas,Mcf,9092698.0,7785943.0,8506172.0,8342515.0,8920842.0,8921589.0,8148939.0,7384985.0,7773855.0,8704620.0,8172867.0,8322421.0,7620128.0,6394064.0,7100624.0,6004677.0,5800004.0,5660397.0,5700700.0,5501781.0,5039125.0,5511510.0,5293016.0,5986007.0,5548232.0,
ND,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,produced gas,Mcf,2991590.0,2808754.0,3949990.0,3854439.0,3883267.0,4453301.0,5223521.0,4418520.0,3542941.0,4104774.0,3542183.0,2716061.0,2791861.0,2011732.0,2529771.0,2815997.0,1876362.0,2944605.0,4243445.0,4654893.0,4348123.0,3937158.0,3276347.0,3817498.0,4229818.0,
NM,"Advance Energy Partners Hat Mesa, Llc (Private)","Advance Energy Partners Hat Mesa, Llc",Private,produced gas,Mcf,,,,,,,,,,,,51696.0,86123.0,121554.0,74719.0,25127.0,,,77344.0,22306.0,29260.0,77048.0,56616.0,50028.0,,
NM,"Bam Permian Operating, Llc (Private)","Bam Permian Operating, Llc",Private,produced gas,Mcf,2.0,3.0,4.0,3.0,5.0,5.0,6.0,5.0,4.0,6.0,8.0,5.0,7.0,9.0,8.0,9.0,8.0,8.0,6.0,8.0,12.0,8.0,10.0,9.0,11.0,
NM,"Bridgecreek Resources (Colorado), Llc (Private)","Bridgecreek Resources (Colorado), Llc",Private,produced gas,Mcf,1624.0,1578.0,1577.0,1798.0,1836.0,1844.0,1868.0,1776.0,1656.0,1675.0,1462.0,1542.0,1532.0,1470.0,1583.0,1591.0,1684.0,1652.0,1733.0,1636.0,1627.0,1618.0,1470.0,1564.0,1360.0,
NM,"Catena Resources Operating, Llc (Private)","Catena Resources Operating, Llc",Private,produced gas,Mcf,7687.0,2355.0,7336.0,,,2219.0,2317.0,1600.0,,16102.0,,,,,,,17446.0,7330.0,,,,,,,,593.0
NM,"Chisholm Energy Operating, Llc (Private)","Chisholm Energy Operating, Llc",Private,produced gas,Mcf,,,,,,,500925.0,477749.0,382924.0,370864.0,342640.0,374674.0,380375.0,384722.0,330013.0,208399.0,282214.0,640463.0,449158.0,411264.0,368293.0,382185.0,302012.0,346970.0,277944.0,
NM,"D.W.R. Oil Properties, Inc. (Private)","D.W.R. Oil Properties, Inc.",Private,produced gas,Mcf,,,,,,,,,813.0,3758.0,2951.0,2589.0,2408.0,2050.0,1137.0,,,,,,,,,,,
NM,"Dgp Energy, Llc (Private)","Dgp Energy, Llc",Private,produced gas,Mcf,4471.0,8791.0,4434.0,2882.0,,,,,,,,,,,,,,,,,,,,,,
NM,"Epic Energy, L.L.C. (Private)","Epic Energy, L.L.C.",Private,produced gas,Mcf,127.0,115.0,127.0,127.0,127.0,123.0,127.0,127.0,,,,,,,,,,,84.0,80.0,209.0,83.0,,,,
NM,"Foundation Energy Management, Llc (Private)","Foundation Energy Management, Llc",Private,produced gas,Mcf,,,,,,,,,,,,,,,,,,,225.0,,,,,,,
NM,Franklin Mountain Energy Llc (Private),Franklin Mountain Energy Llc,Private,produced gas,Mcf,,,,,,,,,,,,,,,,,,,10655.0,13625.0,29803.0,40407.0,,,,
NM,"Grizzly Operating, Llc (Private)","Grizzly Operating, Llc",Private,produced gas,Mcf,3922.0,,,,,,9934.0,,,,,6422.0,,,,,,,,,,,,,,
NM,Jicarilla Energy Co (Private),Jicarilla Energy Co,Private,produced gas,Mcf,,15730.0,,,,,,,,,,,,,,,,,,,,,,,,
NM,"Lh Operating, Llc (Private)","Lh Operating, Llc",Private,produced gas,Mcf,297.0,241.0,277.0,232.0,279.0,205.0,227.0,258.0,267.0,164.0,909.0,508.0,515.0,534.0,579.0,148.0,594.0,780.0,772.0,637.0,543.0,727.0,533.0,421.0,,
NM,"Logos Operating, Llc (Private)","Logos Operating, Llc",Private,produced gas,Mcf,108668.0,1291.0,1416.0,1464.0,1398.0,1520.0,1486.0,35531.0,1435.0,38153.0,29361.0,1312.0,1397.0,1411.0,1544.0,1586.0,1705.0,1610.0,1670.0,1739.0,1540.0,1772.0,1589.0,1500.0,1471.0,
NM,Manzano Llc (Private),Manzano Llc,Private,produced gas,Mcf,990.0,2734.0,4278.0,3913.0,4634.0,6720.0,6409.0,8773.0,9064.0,9738.0,4839.0,2940.0,3571.0,9164.0,20728.0,23537.0,16325.0,35960.0,24786.0,33905.0,21076.0,17249.0,19875.0,25150.0,,
NM,Marshall & Winston Inc (Private),Marshall & Winston Inc,Private,produced gas,Mcf,882.0,1156.0,704.0,660.0,635.0,616.0,731.0,712.0,1724.0,2917.0,2442.0,3846.0,4435.0,588.0,626.0,409.0,,6893.0,,,,,,,,
NM,Mr Nm Operating Llc (Private),Mr Nm Operating Llc,Private,produced gas,Mcf,13774.0,27266.0,22353.0,14944.0,20663.0,8541.0,1860.0,1241.0,1713.0,2760.0,3679.0,3746.0,3961.0,3511.0,4616.0,,,5410.0,4614.0,,3872.0,,,2072.0,,
NM,"Mulloy Operating, Inc. (Private)","Mulloy Operating, Inc.",Private,produced gas,Mcf,28.0,41.0,47.0,14.0,,39.0,47.0,36.0,32.0,30.0,455.0,265.0,290.0,404.0,364.0,435.0,576.0,834.0,1148.0,555.0,458.0,406.0,376.0,256.0,,
NM,"Murchison Oil And Gas, Llc (Private)","Murchison Oil And Gas, Llc",Private,produced gas,Mcf,34338.0,29685.0,2404.0,32333.0,2509.0,2226.0,2468.0,93339.0,28946.0,13881.0,68611.0,116976.0,111075.0,78812.0,95810.0,63611.0,2414.0,64564.0,83079.0,73063.0,73421.0,75269.0,58075.0,64274.0,60343.0,
NM,"Novo Oil & Gas Northern Delaware, Llc (Private)","Novo Oil & Gas Northern Delaware, Llc",Private,produced gas,Mcf,,,,,,,,,,,,,,,,,,,,,,,,,312.0,
NM,Penroc Oil Corp (Private),Penroc Oil Corp,Private,produced gas,Mcf,139.0,,,,,124.0,116.0,,,,,,,,,,,,,,,,,,,
NM,"Prima Exploration, Inc. (Private)","Prima Exploration, Inc.",Private,produced gas,Mcf,14536.0,16005.0,18237.0,14032.0,10435.0,11957.0,9879.0,8359.0,7546.0,6613.0,6383.0,1998.0,1566.0,1806.0,1666.0,2880.0,1366.0,276.0,55.0,582.0,3.0,726.0,10.0,2455.0,1908.0,
NM,"Raybaw Operating, Llc (Private)","Raybaw Operating, Llc",Private,produced gas,Mcf,26419.0,6103.0,36161.0,43680.0,35627.0,36680.0,29652.0,38668.0,37317.0,30045.0,19990.0,28832.0,44416.0,36922.0,36598.0,30352.0,29574.0,29127.0,40398.0,31508.0,34471.0,38988.0,39908.0,41737.0,40555.0,
NM,Redwood Operating Llc (Private),Redwood Operating Llc,Private,produced gas,Mcf,99629.0,69669.0,157473.0,92796.0,25518.0,151424.0,25284.0,186474.0,21293.0,77292.0,137555.0,77349.0,77973.0,80351.0,274084.0,135846.0,63244.0,82496.0,76105.0,65983.0,37000.0,35051.0,,42498.0,,
NM,Robert L Bayless Producer Llc (Private),Robert L Bayless Producer Llc,Private,produced gas,Mcf,,,4.0,206.0,,,,,,,,,,,,,,,,,,,,,,
NM,"Robertson Resources, Inc (Private)","Robertson Resources, Inc",Private,produced gas,Mcf,69.0,52.0,11.0,48.0,45.0,30.0,50.0,61.0,51.0,57.0,54.0,57.0,65.0,57.0,60.0,,,,,,,,,,,
NM,Santo Petroleum Llc (Private),Santo Petroleum Llc,Private,produced gas,Mcf,,,,,,,,,,,,,,,,,,,,,,60058.0,,,,
NM,Simcoe Llc (Private),Simcoe Llc,Private,produced gas,Mcf,31088.0,30599.0,43222.0,21121.0,31405.0,21789.0,17036.0,22646.0,14222.0,25145.0,24269.0,14248.0,11436.0,3877.0,14419.0,13724.0,33258.0,18230.0,20841.0,11836.0,2243.0,2415.0,11192.0,,,
NM,"Steward Energy Ii, Llc (Private)","Steward Energy Ii, Llc",Private,produced gas,Mcf,23438.0,29830.0,18497.0,27023.0,16833.0,24945.0,32701.0,48192.0,41188.0,42741.0,25299.0,43197.0,41668.0,30478.0,32132.0,19144.0,24794.0,28271.0,31628.0,35251.0,45434.0,47639.0,39457.0,35195.0,37362.0,
NM,Strata Production Co (Private),Strata Production Co,Private,produced gas,Mcf,12417.0,11567.0,12990.0,8529.0,10803.0,11915.0,12675.0,9408.0,11256.0,15566.0,15122.0,4067.0,4633.0,,,,,,,15405.0,,,13811.0,3499.0,14700.0,
NM,"Tacitus, Llc (Private)","Tacitus, Llc",Private,produced gas,Mcf,2314.0,1251.0,3238.0,3506.0,1235.0,1090.0,5113.0,2963.0,3677.0,2513.0,3401.0,1731.0,2044.0,3136.0,3848.0,,,,,,,,,,,
NM,"Tamaroa Operating, Llc (Private)","Tamaroa Operating, Llc",Private,produced gas,Mcf,,,,,,,,,,,528.0,1025.0,1249.0,437.0,409.0,310.0,310.0,56.0,454.0,999.0,849.0,231.0,451.0,,,
NM,"Titus Oil & Gas Production, Llc (Private)","Titus Oil & Gas Production, Llc",Private,produced gas,Mcf,10005.0,7602.0,6873.0,6447.0,5589.0,7050.0,5076.0,6276.0,,,,,,,,,,,,,,,,,,
NM,Ameredev LLC (Private),Ameredev LLC,Private,produced gas,Mcf,34279.0,57033.0,63668.0,34473.0,25820.0,32031.0,40954.0,45969.0,22313.0,23886.0,24713.0,23366.0,20669.0,59689.0,104352.0,71587.0,6593.0,48724.0,80060.0,124924.0,80155.0,84964.0,71121.0,65429.0,,
NM,Apache Corp (APA),Apache Corp,APA,produced gas,Mcf,142198.0,111533.0,126151.0,155579.0,140183.0,115425.0,121768.0,99797.0,88621.0,105746.0,84199.0,124986.0,84789.0,100853.0,105956.0,95652.0,71170.0,43393.0,84996.0,10162.0,14111.0,13245.0,46119.0,42427.0,11725.0,
NM,BP plc (BP),BP plc,BP,produced gas,Mcf,534.0,383.0,128.0,93.0,412.0,134.0,138.0,166.0,146.0,124.0,344.0,348.0,,,,,,,,,,,,,,
NM,Bta Oil Producers Llc (Private),Bta Oil Producers Llc,Private,produced gas,Mcf,315700.0,396442.0,464593.0,346042.0,383571.0,248280.0,446309.0,505239.0,398576.0,376575.0,304598.0,384783.0,279842.0,315432.0,313544.0,244891.0,169530.0,335064.0,286141.0,252785.0,261358.0,262144.0,377936.0,491717.0,465710.0,
NM,Burnett Oil Co Inc (Private),Burnett Oil Co Inc,Private,produced gas,Mcf,20724.0,17582.0,8252.0,12681.0,8858.0,13076.0,13412.0,8740.0,9028.0,7436.0,7670.0,12264.0,7494.0,14217.0,14424.0,8802.0,,8778.0,2397.0,8534.0,534.0,,,7058.0,4350.0,
NM,Centennial Resource Dev (CDEV),Centennial Resource Dev,CDEV,produced gas,Mcf,89778.0,50880.0,93736.0,139225.0,137245.0,117426.0,83919.0,74103.0,70170.0,78165.0,95178.0,77516.0,116012.0,79219.0,99329.0,76295.0,41432.0,78029.0,71283.0,73920.0,91505.0,8909.0,,18077.0,51440.0,
NM,CML Exploration LLC (Private),CML Exploration LLC,Private,produced gas,Mcf,76.0,79.0,78.0,86.0,89.0,93.0,90.0,88.0,86.0,69.0,73.0,69.0,70.0,38.0,89.0,115.0,47.0,81.0,120.0,142.0,117.0,115.0,104.0,105.0,102.0,
NM,Colgate Operating LLC (Private),Colgate Operating LLC,Private,produced gas,Mcf,4389.0,526.0,3503.0,646.0,4486.0,2539.0,2597.0,4466.0,6885.0,2433.0,5129.0,2852.0,4284.0,4882.0,1878.0,,,,,,,,,,,
NM,ConocoPhillips Co (COP),ConocoPhillips Co,COP,produced gas,Mcf,3142409.0,2703328.0,2864407.0,2951545.0,2913948.0,2688739.0,2972195.0,2615512.0,2601746.0,2798670.0,2770958.0,3132044.0,3259896.0,3224234.0,3270764.0,3081037.0,2857107.0,2607413.0,3244925.0,2913120.0,2744009.0,2826728.0,2865421.0,2627849.0,2730675.0,
NM,Chevron Corp (CVX),Chevron Corp,CVX,produced gas,Mcf,561640.0,763884.0,675982.0,683395.0,590523.0,715781.0,694591.0,840987.0,758323.0,779480.0,722638.0,911159.0,1189187.0,795600.0,1200268.0,1288401.0,982202.0,931731.0,980821.0,1336056.0,1128422.0,1390130.0,739994.0,1001763.0,1016943.0,
NM,Dugan Production Corp (Private),Dugan Production Corp,Private,produced gas,Mcf,163.0,129.0,10.0,780.0,246.0,35.0,169.0,374.0,136.0,126.0,223.0,1970.0,465.0,126.0,86.0,226.0,1111.0,177.0,2132.0,135.0,29.0,29.0,30.0,30.0,73.0,
NM,Devon Energy Corp (DVN),Devon Energy Corp,DVN,produced gas,Mcf,1410084.0,1299939.0,2186836.0,2269404.0,2020717.0,2206977.0,1892486.0,2215536.0,1918318.0,1897557.0,1731392.0,2323270.0,2521186.0,2183840.0,2161963.0,1999057.0,1273971.0,1496996.0,1901604.0,1902685.0,1692304.0,2580072.0,1866169.0,1993436.0,1789979.0,
NM,Enduring Energy LLC (Private),Enduring Energy LLC,Private,produced gas,Mcf,,12691.0,,,,,1479.0,165.0,,,,,,,,,,,,,,,,,,
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,produced gas,Mcf,1411482.0,1160840.0,1233385.0,1058303.0,1883504.0,1427872.0,1359279.0,1556154.0,1199673.0,1394849.0,1330354.0,1792662.0,1626053.0,1484095.0,1105401.0,833684.0,386603.0,523433.0,888876.0,1124341.0,1273326.0,1500815.0,1285101.0,1458891.0,1655020.0,
NM,Fasken Oil and Ranch Ltd (Private),Fasken Oil and Ranch Ltd,Private,produced gas,Mcf,4834.0,,10.0,12415.0,14239.0,,371.0,23732.0,13635.0,12261.0,16570.0,,103.0,672.0,2161.0,79.0,499.0,100.0,100.0,103.0,100.0,103.0,100.0,103.0,103.0,
NM,FourPoint Energy LLC (Private),FourPoint Energy LLC,Private,produced gas,Mcf,,,,,314.0,329.0,344.0,,,230.0,229.0,,,,397.0,425.0,273.0,238.0,232.0,241.0,213.0,184.0,210.0,210.0,,
NM,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,produced gas,Mcf,,82770.0,,81359.0,6124.0,7024.0,28665.0,8454.0,,14470.0,32452.0,,10875.0,15754.0,,,,,,,,,,,842.0,
NM,Legacy Reserves Operating Lp (LGCY),Legacy Reserves Operating Lp,LGCY,produced gas,Mcf,,4612.0,,5324.0,17822.0,10200.0,,,,15898.0,9134.0,,,11732.0,,2786.0,15790.0,,,,,,,2809.0,2651.0,
NM,Mack Energy Corp (Private),Mack Energy Corp,Private,produced gas,Mcf,54634.0,47535.0,57787.0,,52061.0,1183.0,65261.0,43523.0,71698.0,84650.0,63953.0,,87496.0,,,,,,,,,,,,,
NM,Contango Oil and Gas Co (MCF),Contango Oil and Gas Co,MCF,produced gas,Mcf,35075.0,518.0,853.0,811.0,7469.0,774.0,31398.0,2317.0,1874.0,1622.0,1480.0,28743.0,,,16799.0,,,,,,,,,,,
NM,Mewbourne Oil Co (Private),Mewbourne Oil Co,Private,produced gas,Mcf,928.0,766.0,812.0,765.0,812.0,722.0,6264.0,28888.0,795.0,973.0,1006.0,1711.0,1771.0,1209.0,1236.0,813.0,760.0,1072.0,1720.0,1342.0,600.0,522.0,688.0,203.0,185.0,
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,produced gas,Mcf,1247509.0,784434.0,825151.0,1107761.0,1289881.0,741918.0,1273018.0,1477191.0,771061.0,753576.0,774074.0,557751.0,741289.0,608817.0,632979.0,597333.0,340614.0,411794.0,422523.0,523418.0,513575.0,525545.0,478740.0,521244.0,602964.0,
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,produced gas,Mcf,1220345.0,1116787.0,1261808.0,1139056.0,1166534.0,1055632.0,798967.0,1083844.0,1250148.0,1154974.0,1109134.0,1257660.0,1190781.0,1210460.0,1323145.0,1327822.0,1307060.0,981241.0,1563337.0,1447409.0,1238419.0,1226911.0,1179967.0,1117866.0,1309254.0,
